Código;Ubicación;Sector;Tipo;Tipo1;FECHA;Descripción
77717814;POTOSÍ;Concluido;EMB-CIRC-37;;09/03/2015;112 Personas beneficiadas con este proyecto
71570713;POTOSÍ;Concluido;EMB-CIRC-4;;09/03/2015;52 Personas beneficiadas con este proyecto
70520090;POTOSÍ;Concluido;EMB-CIRC-5;;09/03/2015;120 Personas beneficiadas con este proyecto
78940237;POTOSÍ;Concluido;EMB-CIRC-59;;09/03/2015;72 Personas beneficiadas con este proyecto
77579122;POTOSÍ;Concluido;EMB-CIRC-6;;09/03/2015;1320 Personas beneficiadas con este proyecto
65167449;POTOSÍ;Concluido;EMB-CIRC-7;;09/03/2015;120 Personas beneficiadas con este proyecto
77747740;POTOSÍ;Concluido;EMB-CIRC-8;;09/03/2015;120 Personas beneficiadas con este proyecto
73031861;POTOSÍ;Concluido;EMB-CIRC-9;;09/03/2015;120 Personas beneficiadas con este proyecto
68161235;POTOSÍ;Concluido;EMB-CIRCUN-14;;09/03/2015;108 Personas beneficiadas con este proyecto
72559424;POTOSÍ;Concluido;EMB-CIRCUNVALACION-80;;09/03/2015;32 Personas beneficiadas con este proyecto
78860618;POTOSÍ;Concluido;EMB-CIRCUNVALACION-81;;09/03/2015;44 Personas beneficiadas con este proyecto
79550886;POTOSÍ;Concluido;EMB-CIRCUNVALACION-82;;09/03/2015;112 Personas beneficiadas con este proyecto
73745798;POTOSÍ;Concluido;EMB-CIRCUNVALACION-83;;09/03/2015;120 Personas beneficiadas con este proyecto
70657062;POTOSÍ;Concluido;EMB-F RONCAL 1;;09/03/2015;120 Personas beneficiadas con este proyecto
74908232;POTOSÍ;Concluido;EMB-F RONCAL 2;;09/03/2015;120 Personas beneficiadas con este proyecto
69817848;POTOSÍ;Concluido;EMB-F RONCAL 4;;09/03/2015;108 Personas beneficiadas con este proyecto
77525830;POTOSÍ;Concluido;EMB-F RONCAL-1;;09/03/2015;32 Personas beneficiadas con este proyecto
76576391;POTOSÍ;Concluido;EMB-F RONCAL-2;;09/03/2015;120 Personas beneficiadas con este proyecto
60615111;POTOSÍ;Concluido;EMB-FINAL RONCAL-6;;09/03/2015;120 Personas beneficiadas con este proyecto
68001127;POTOSÍ;Concluido;EMB-HUAYNAMAYU 1;;09/03/2015;120 Personas beneficiadas con este proyecto
65614554;POTOSÍ;Concluido;EMB-HUAYNAMAYU -1;;09/03/2015;100 Personas beneficiadas con este proyecto
76792933;POTOSÍ;Concluido;EMB-HUAYNAMAYU 2;;09/03/2015;116 Personas beneficiadas con este proyecto
60660334;POTOSÍ;Concluido;EMB-HUAYNAMAYU 3;;09/03/2015;120 Personas beneficiadas con este proyecto
72560153;POTOSÍ;Concluido;EMB-HUAYNAMAYU 4;;09/03/2015;120 Personas beneficiadas con este proyecto
0;POTOSÍ;Concluido;EMB-HUAYNAMAYU 5;;09/03/2015;120 Personas beneficiadas con este proyecto
60595837;POTOSÍ;Concluido;EMB-HUAYNAMAYU -5;;09/03/2015;100 Personas beneficiadas con este proyecto
68141886;POTOSÍ;Concluido;EMB-LA CUEVA 1;;09/03/2015;84 Personas beneficiadas con este proyecto
73088848;POTOSÍ;Concluido;EMBOVEDADO  - Villa Mendez Costaner;;09/03/2015;120 Personas beneficiadas con este proyecto
77799595;POTOSÍ;Concluido;EMBOVEDADO - FINAL RONCAL;;09/03/2015;1096 Personas beneficiadas con este proyecto
78930552;POTOSÍ;Concluido;EMBOVEDADO - PARY ORCKO;;09/03/2015;600 Personas beneficiadas con este proyecto
70628279;POTOSÍ;Concluido;EMBOVEDADO - Villa Mendez Costanera;;09/03/2015;720 Personas beneficiadas con este proyecto
77232525;POTOSÍ;Concluido;EMB-PARY ORCKO-1;;09/03/2015;120 Personas beneficiadas con este proyecto
70133814;POTOSÍ;Concluido;EMB-V COPAC 1;;09/03/2015;112 Personas beneficiadas con este proyecto
79158598;POTOSÍ;Concluido;EMB-V COPAC 2;;09/03/2015;112 Personas beneficiadas con este proyecto
2407242;POTOSÍ;Concluido;EMB-V COPAC-10;;09/03/2015;120 Personas beneficiadas con este proyecto
2407242;POTOSÍ;Concluido;EMB-V COPAC-11;;09/03/2015;120 Personas beneficiadas con este proyecto
77867610;POTOSÍ;Concluido;EMB-V COPAC-12;;09/03/2015;120 Personas beneficiadas con este proyecto
76508289;POTOSÍ;Concluido;EMB-V COPAC-2;;09/03/2015;120 Personas beneficiadas con este proyecto
73235717;POTOSÍ;Concluido;EMB-V COPAC-3;;09/03/2015;120 Personas beneficiadas con este proyecto
76230947;POTOSÍ;Concluido;EMB-V COPAC-4;;09/03/2015;120 Personas beneficiadas con este proyecto
67333513;POTOSÍ;Concluido;EMB-V COPAC-5;;09/03/2015;120 Personas beneficiadas con este proyecto
0;POTOSÍ;Concluido;EMB-V COPAC-6;;09/03/2015;120 Personas beneficiadas con este proyecto
77713521;POTOSÍ;Concluido;EMB-V COPAC-7;;09/03/2015;120 Personas beneficiadas con este proyecto
72595862;POTOSÍ;Concluido;EMB-V COPAC-8;;09/03/2015;120 Personas beneficiadas con este proyecto
2226062;POTOSÍ;Concluido;EMB-V COPAC-9;;09/03/2015;120 Personas beneficiadas con este proyecto
79527973;POTOSÍ;Concluido;EMB-V ESPAÑA 1;;09/03/2015;92 Personas beneficiadas con este proyecto
0;POTOSÍ;Concluido;EMB-V Mendez 2;;09/03/2015;120 Personas beneficiadas con este proyecto
2825128;POTOSÍ;Concluido;EMB-V Mendez 3;;09/03/2015;120 Personas beneficiadas con este proyecto
71282900;POTOSÍ;Concluido;EMB-V Mendez 4;;09/03/2015;120 Personas beneficiadas con este proyecto
72572753;POTOSÍ;Concluido;EMB-V Mendez-1;;09/03/2015;120 Personas beneficiadas con este proyecto
76202413;POTOSÍ;Concluido;EMB-V Mendez-2;;09/03/2015;120 Personas beneficiadas con este proyecto
60646361;POTOSÍ;Concluido;EMB-V Mendez-3;;09/03/2015;80 Personas beneficiadas con este proyecto
2495214;POTOSÍ;Concluido;EMB-V Mendez-4;;09/03/2015;120 Personas beneficiadas con este proyecto
645833333333333;POTOSÍ;Concluido;EMB-V Mendez-5;;09/03/2015;120 Personas beneficiadas con este proyecto
71559306;POTOSÍ;Concluido;EMB-V Mendez-6;;09/03/2015;240 Personas beneficiadas con este proyecto
70107052;POTOSÍ;Concluido;EMB-V MENDEZ-7;;09/03/2015;52 Personas beneficiadas con este proyecto
71547377;POTOSÍ;Concluido;EMB-VCOPA-1;;09/03/2015;120 Personas beneficiadas con este proyecto
2372842;POTOSÍ;Concluido;EMB-VILLA ESPAÑA-3;;09/03/2015;24 Personas beneficiadas con este proyecto
77255536;POTOSÍ;Concluido;EMB-VILLA ESPAÑA-5;;09/03/2015;28 Personas beneficiadas con este proyecto
77299151;POTOSÍ;Concluido;EMB-VILLA ESPAÑA-6;;09/03/2015;60 Personas beneficiadas con este proyecto
65145285;POTOSÍ;Concluido;EMB-Villa Mendez -2;;09/03/2015;48 Personas beneficiadas con este proyecto
71966999;POTOSÍ;Concluido;FINAL RONCAL;;09/03/2015;240 Personas beneficiadas con este proyecto
77581848;POTOSÍ;Concluido;FINAL RONCAL G4;;09/03/2015;92 Personas beneficiadas con este proyecto
68223633;POTOSÍ;Concluido;OMISTE  G3;;09/03/2015;80 Personas beneficiadas con este proyecto
68223633;POTOSÍ;Concluido;OMISTE  G4;;09/03/2015;80 Personas beneficiadas con este proyecto
75889164;POTOSÍ;Concluido;OMISTE  G6;;09/03/2015;80 Personas beneficiadas con este proyecto
75889164;POTOSÍ;Concluido;OMISTE G1;;09/03/2015;16 Personas beneficiadas con este proyecto
79120668;POTOSÍ;Concluido;OMISTE G2;;09/03/2015;76 Personas beneficiadas con este proyecto
2459646;POTOSÍ;Concluido;OMISTE G5;;09/03/2015;76 Personas beneficiadas con este proyecto
71212868;POTOSÍ;Concluido;OMISTE G7;;09/03/2015;52 Personas beneficiadas con este proyecto
75860444;POTOSÍ;Concluido;PASAJE LABERINTO G1;;09/03/2015;92 Personas beneficiadas con este proyecto
75274511;POTOSÍ;Concluido;TEATRO AL AIRE LIBRE G1;;09/03/2015;72 Personas beneficiadas con este proyecto
61101826;POTOSÍ;Concluido;TEATRO AL AIRE LIBRE G2;;09/03/2015;72 Personas beneficiadas con este proyecto
73096135;POTOSÍ;Concluido;VILLA COLON;;09/03/2015;1144 Personas beneficiadas con este proyecto
79596280;POTOSÍ;Concluido;Villa Mendez Costanera;;09/03/2015;348 Personas beneficiadas con este proyecto
70533303;COCHABAMBA;Concluido;Apillapampa;;09/03/2015;La desnutrición crónica ha disminuido de 64% a 56%
71963222;COCHABAMBA;Concluido;Calacaja;;09/03/2015;La desnutrición crónica ha disminuido de 64% a 56%
70042155;COCHABAMBA;Concluido;Calicanto;;09/03/2015;La desnutrición crónica ha disminuido de 64% a 56%
77689195;COCHABAMBA;Concluido;Challavillque;;09/03/2015;La desnutrición crónica ha disminuido de 64% a 56%
70546633;COCHABAMBA;Concluido;Charamoco;;09/03/2015;La desnutrición crónica ha disminuido de 64% a 56%
78908228;COCHABAMBA;Concluido;Chimboata;;09/03/2015;La desnutrición crónica ha disminuido de 64% a 56%
77526939;COCHABAMBA;Concluido;Chiñiri;;09/03/2015;La desnutrición crónica ha disminuido de 64% a 56%
0;COCHABAMBA;Concluido;Hornoma;;09/03/2015;La desnutrición crónica ha disminuido de 64% a 56%
61174200;COCHABAMBA;Concluido;Huaychoma;;09/03/2015;La desnutrición crónica ha disminuido de 64% a 56%
458333333333333;COCHABAMBA;Concluido;Phusa Phusa;;09/03/2015;La desnutrición crónica ha disminuido de 64% a 56%
76003899;COCHABAMBA;Concluido;Playa Ancha;;09/03/2015;La desnutrición crónica ha disminuido de 64% a 56%
73566581;COCHABAMBA;Concluido;Tocohalla;;09/03/2015;La desnutrición crónica ha disminuido de 64% a 56%
604166666666667;COCHABAMBA;Concluido;Ucuchi;;09/03/2015;La desnutrición crónica ha disminuido de 64% a 56%
73030693;COCHABAMBA;Concluido;Villcabamba;;09/03/2015;La desnutrición crónica ha disminuido de 64% a 56%
670024812;COCHABAMBA;Concluido;Poquera;;09/03/2015;La desnutrición crónica ha disminuido de 64% a 56%
65197419;COCHABAMBA;Concluido;Antakhawa;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
71903097;COCHABAMBA;Concluido;Añuchiri;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
74091949;COCHABAMBA;Concluido;Chaco Sivingani;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
75246005;COCHABAMBA;Concluido;Challa Arriba (Kochi);;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
79506856;COCHABAMBA;Concluido;Challa Grande;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
0;COCHABAMBA;Concluido;Challa Tambo;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
78791452;COCHABAMBA;Concluido;Challuma;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
75279178;COCHABAMBA;Concluido;Chaqueri;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
75806311;COCHABAMBA;Concluido;Chaupi Rancho;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
70520141;COCHABAMBA;Concluido;Chillca Chico;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
73002024;COCHABAMBA;Concluido;Chillca Grande;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
73096883;COCHABAMBA;Concluido;Chirihuanani;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
70690393;COCHABAMBA;Concluido;Chuñuchuñuni;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
0;COCHABAMBA;Concluido;Condoriri;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
2440457;COCHABAMBA;Concluido;Confital;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
76582444;COCHABAMBA;Concluido;Curacaba;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
77550205;COCHABAMBA;Concluido;Hornoni;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
7899091773720380;COCHABAMBA;Concluido;Huayllas;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
72078812;COCHABAMBA;Concluido;Kalliri;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
72078812;COCHABAMBA;Concluido;Karpani;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
74096904;COCHABAMBA;Concluido;Khotañi Tawacoqo;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
73537721;COCHABAMBA;Concluido;Kusilliri;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
70621253;COCHABAMBA;Concluido;Lacuyo;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
72505411;COCHABAMBA;Concluido;Palcoma;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
75206845;COCHABAMBA;Concluido;Pasto Grande;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
2229103;COCHABAMBA;Concluido;Ramadas;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
61110414;COCHABAMBA;Concluido;Tallija;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
77208426;COCHABAMBA;Concluido;Tujsa Pujyo;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
75250917;COCHABAMBA;Concluido;Vincumtaya;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
354166666666667;COCHABAMBA;Concluido;Witipiña;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
67011941;COCHABAMBA;Concluido;Yarvicoya;;09/03/2015;La desnutrición crónica ha disminuido de 42% a 37%
72085804;POTOSÍ;Concluido;Canchas Blanca Baja;;09/03/2015;La desnutrición crónica ha disminuido de 59% a 52%
73047132;POTOSÍ;Concluido;Canchas Blancas Alta;;09/03/2015;La desnutrición crónica ha disminuido de 59% a 52%
541666666666667;POTOSÍ;Concluido;Chaquimayu;;09/03/2015;La desnutrición crónica ha disminuido de 59% a 52%
73532783;POTOSÍ;Concluido;Chillihua;;09/03/2015;La desnutrición crónica ha disminuido de 59% a 52%
73088848;POTOSÍ;Concluido;Ckara Ckara;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
72520150;POTOSÍ;Concluido;Ckellu Ckellu;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
0;POTOSÍ;Concluido;Ckochapampa;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
0;POTOSÍ;Concluido;Huayco Huayco;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
0;POTOSÍ;Concluido;Iruja;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
71205940;POTOSÍ;Concluido;Jatun Cancha Alta;;09/03/2015;La desnutrición crónica ha disminuido de 59% a 52%
79183545;POTOSÍ;Concluido;Jatun Cancha Baja;;09/03/2015;La desnutrición crónica ha disminuido de 59% a 52%
0;POTOSÍ;Concluido;Jatun Orcko;;09/03/2015;La desnutrición crónica ha disminuido de 59% a 52%
69220221;POTOSÍ;Concluido;Percka;;09/03/2015;La desnutrición crónica ha disminuido de 59% a 52%
73288886;POTOSÍ;Concluido;Saytu Cancha;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
73067000;POTOSÍ;Concluido;Soyco Cancha;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
2813562;POTOSÍ;Concluido;Tahua Reja;;09/03/2015;La desnutrición crónica ha disminuido de 59% a 52%
2241043;POTOSÍ;Concluido;Tambo Ckasa;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
78812813;POTOSÍ;Concluido;Arachaca;;09/03/2015;La desnutrición crónica ha disminuido de 73% a 64%
2460776;POTOSÍ;Concluido;Cancha pujru;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
78874762;POTOSÍ;Concluido;Challuma;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
72571957;POTOSÍ;Concluido;Challuma Baja;;09/03/2015;La desnutrición crónica ha disminuido de 73% a 64%
71984516;POTOSÍ;Concluido;Chullpas;;09/03/2015;La desnutrición crónica ha disminuido de 73% a 64%
0;POTOSÍ;Concluido;Ckaltacasa;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
71505817;POTOSÍ;Concluido;Huaripampa;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
73569874;POTOSÍ;Concluido;Huayllas;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
2455317;POTOSÍ;Concluido;Jailluwa;;09/03/2015;La desnutrición crónica ha disminuido de 73% a 64%
0;POTOSÍ;Concluido;Janina baja;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
68114000;POTOSÍ;Concluido;Kellu Huasi;;09/03/2015;La desnutrición crónica ha disminuido de 73% a 64%
2409484;POTOSÍ;Concluido;Laca Laca;;09/03/2015;La desnutrición crónica ha disminuido de 73% a 64%
72593705;POTOSÍ;Concluido;Mojón;;09/03/2015;La desnutrición crónica ha disminuido de 73% a 64%
0;POTOSÍ;Concluido;Pata Huayllas;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
71960712;POTOSÍ;Concluido;Pata Rodeo;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
68044073;POTOSÍ;Concluido;Pichacani;;09/03/2015;La desnutrición crónica ha disminuido de 73% a 64%
2790900;POTOSÍ;Concluido;Quivi Quivi;;09/03/2015;La desnutrición crónica ha disminuido de 73% a 64%
77538315;POTOSÍ;Concluido;Rodeo Huayllas;;09/03/2015;La desnutrición crónica ha disminuido de 80% a 70%
70525655;POTOSÍ;Concluido;Sauce Mayu (centro);;09/03/2015;La desnutrición crónica ha disminuido de 73% a 64%
72557928;POTOSÍ;Concluido;Sauce Mayu (norte);;09/03/2015;La desnutrición crónica ha disminuido de 73% a 64%
72557928;POTOSÍ;Concluido;Siquiña;;09/03/2015;La desnutrición crónica ha disminuido de 73% a 64%
73096697;POTOSÍ;Concluido;Sullca Moroto;;09/03/2015;La desnutrición crónica ha disminuido de 73% a 64%
70657177;POTOSÍ;Concluido;Tanga Tanga;;09/03/2015;La desnutrición crónica ha disminuido de 73% a 64%
71269938;POTOSÍ;Concluido;Teja Huasi;;09/03/2015;La desnutrición crónica ha disminuido de 73% a 64%
60101534;POTOSÍ;Concluido;Calauta;;09/03/2015;La desnutrición crónica ha disminuido de 50% a 44%
78782422;POTOSÍ;Concluido;Julo Chico;;09/03/2015;La desnutrición crónica ha disminuido de 50% a 44%
77579494;POTOSÍ;Concluido;Julo Grande;;09/03/2015;La desnutrición crónica ha disminuido de 50% a 44%
77243753;POTOSÍ;Concluido;Kehuayllani;;09/03/2015;La desnutrición crónica ha disminuido de 50% a 44%
72043497;POTOSÍ;Concluido;Quirusmayu;;09/03/2015;La desnutrición crónica ha disminuido de 50% a 44%
0;POTOSÍ;Concluido;Sucusuma;;09/03/2015;La desnutrición crónica ha disminuido de 50% a 44%
645833333333333;COCHABAMBA;Concluido;Apillapampa;;09/03/2015;23,37% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
79138086;COCHABAMBA;Concluido;Calacaja;;09/03/2015;23,37% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
72068718;COCHABAMBA;Concluido;Calicanto;;09/03/2015;23,37% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
65174398;COCHABAMBA;Concluido;Challavillque;;09/03/2015;23,37% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
0;COCHABAMBA;Concluido;Charamoco;;09/03/2015;23,37% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
76525432;COCHABAMBA;Concluido;Chimboata;;09/03/2015;23,37% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
77620770;COCHABAMBA;Concluido;Chiñiri;;09/03/2015;23,37% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2124158;COCHABAMBA;Concluido;Hornoma;;09/03/2015;23,37% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2124158;COCHABAMBA;Concluido;Huaychoma;;09/03/2015;23,37% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
76520252;COCHABAMBA;Concluido;Phusa Phusa;;09/03/2015;23,37% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
0;COCHABAMBA;Concluido;Playa Ancha;;09/03/2015;23,37% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2421437;COCHABAMBA;Concluido;Tocohalla;;09/03/2015;23,37% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
73216598;COCHABAMBA;Concluido;Ucuchi;;09/03/2015;23,37% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
70659743;COCHABAMBA;Concluido;Villcabamba;;09/03/2015;23,37% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
77278341;COCHABAMBA;Concluido;Poquera;;09/03/2015;23,37% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
73008230;COCHABAMBA;Concluido;Antakhawa;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
75227735;COCHABAMBA;Concluido;Añuchiri;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
71261920;COCHABAMBA;Concluido;Chaco Sivingani;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
77288011;COCHABAMBA;Concluido;Challa Arriba (Kochi);;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
76531347;COCHABAMBA;Concluido;Challa Grande;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
60534172;COCHABAMBA;Concluido;Challa Tambo;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
70143820;COCHABAMBA;Concluido;Challuma;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
76681441;COCHABAMBA;Concluido;Chaqueri;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
77216383;COCHABAMBA;Concluido;Chaupi Rancho;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
74007328;COCHABAMBA;Concluido;Chillca Chico;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
73016486;COCHABAMBA;Concluido;Chillca Grande;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
73088853;COCHABAMBA;Concluido;Chirihuanani;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
77234345;COCHABAMBA;Concluido;Chuñuchuñuni;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
71938115;COCHABAMBA;Concluido;Condoriri;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
0;COCHABAMBA;Concluido;Confital;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2406271;COCHABAMBA;Concluido;Curacaba;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
70551784;COCHABAMBA;Concluido;Hornoni;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2120334;COCHABAMBA;Concluido;Huayllas;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
76564949;COCHABAMBA;Concluido;Kalliri;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
73548373;COCHABAMBA;Concluido;Karpani;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
0;COCHABAMBA;Concluido;Khotañi Tawacoqo;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
70525655;COCHABAMBA;Concluido;Kusilliri;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
68334444;COCHABAMBA;Concluido;Lacuyo;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
72523349;COCHABAMBA;Concluido;Palcoma;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
71502395;COCHABAMBA;Concluido;Pasto Grande;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
77259591;COCHABAMBA;Concluido;Ramadas;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2220777;COCHABAMBA;Concluido;Tallija;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2453417;COCHABAMBA;Concluido;Tujsa Pujyo;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
0;COCHABAMBA;Concluido;Vincumtaya;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
74016120;COCHABAMBA;Concluido;Witipiña;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
68334444;COCHABAMBA;Concluido;Yarvicoya;;09/03/2015;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
71908842;POTOSÍ;Concluido;Canchas Blanca Baja;;09/03/2015;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
79557032;POTOSÍ;Concluido;Canchas Blancas Alta;;09/03/2015;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
71223390;POTOSÍ;Concluido;Chaquimayu;;09/03/2015;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2315148;POTOSÍ;Concluido;Chillihua;;09/03/2015;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
65555560;POTOSÍ;Concluido;Ckara Ckara;;09/03/2015;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
65555560;POTOSÍ;Concluido;Ckellu Ckellu;;09/03/2015;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
72560153;POTOSÍ;Concluido;Ckochapampa;;09/03/2015;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
7892323375267550;POTOSÍ;Concluido;Huayco Huayco;;09/03/2015;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2816893;POTOSÍ;Concluido;Iruja;;09/03/2015;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
